and hari ini rupa turun mix cina huhu xfxfxx	neutral
kerudung transgender makan busuk seram laku wajah sundal bolong zaman nowxfxfxaxa	abusive
pro to kampus pagi waktu indonesia bagi barat bahas ekonomi chess competition ecc viii himpun mahasiswa ekonomi bangun himpun mahasiswa ekononmi bangun universitas tanjungpura kak reza k kak wiranti c kak andinia kak tino sila partisipasi	neutral
tenggelam kunyuk penghianat hancur bangsa uniform resource locator	abusive
rela munafik jumput nikmat dunia bela kuasa zalim	abusive
allah xl kampret koneksi	abusive
pakai licik akun palsu sebar membully akun palsu bunuh karakter orang salah partai komunis indonesia orang ateis anti allah agama jenderal nasution waspada komunis	hate speech
mantap nih    jokowi cak imin mobil jokowi cak imin acara jokowi cak imin pesawat join ber indonesia jaya  jokowi cak imin join indonesia	neutral
iya anjr bacot pengantin tendang gaun nya dayezsah	abusive
banget laku mantan berengsek seolaholah laku jahat lupa jokowi mantan tau khianat tolak luka uniform resource locator	abusive
babi sial haaaa marah	hate speech
era yogia undang undang mdnya revisi undang undang md di mana lembaga daerah dewan wakil rakyat daerah masuk ranah cengkeram pusat isi anggota dewan wakil rakyat daerah masuk pilih umum nasional daerah masingmasing b	neutral
selamat buka puasa jalaninhongkong jumat thrnai top cat kuat macau selamat racik sesuai ai mu jpnminat bom line inbox boskubuat percaya percaya	neutral
tsamara kagum diktator soekarno	hate speech
alien biru lahir buah kota mewah ayah bunda laku world tour sangka bunda lahir alien disanannaileen lahir tanggal mei pagi buta berat kil	neutral
usir duta besar myanmar kumpul orang buddha indonesia lapang buka adakan orasi uniform resource locator	hate speech
sinting uniform resource locator	hate speech
pers cerdas bangsa lgbt virus bahaya islam virus bahaya	abusive
wakil presiden susilo bambang yudhoyono orang saudagar lumayan sukses	neutral
suka nakal pojok	neutral
siang tadisaya rapat batas pimpin presiden publikasi asiangames media lokal internasional kerja sukses event bergengsimohon doa dukung rakyat indonesia	neutral
kerja abang	neutral
lompat ganti presiden	hate speech
detiksport presiden jokowi sorot minim promosi asi games	neutral
bajing inter tim top hebat lazio sampah	abusive
sok imut najis	abusive
xexxadamar rogoh kantung celana cari ponsel warna hitam deteksi ininnxexxaxexxaxexxaxexxaxcxbc pondok cinannsial nxexxacukup sekolah	neutral
bupati luwu timur hem thorig husler buka rapat koordinasi forum waspada dini masyarakat gedung wanita simpurusiang malili rabu bupati himbau partisipasi masyarakat jaga situasi aman dan tertib masyarakat jelang pilih kepala daerah serentak baca lengkap	neutral
kalah suhartoprabowo lawan opini libat konspirasi global as cina sekutu dukung rencana csis elite katolik radikal konglomerat tionghoa jatuh soeharto	neutral
ngentot pacar hotelnngentotabg sange toket gede abg bugil tante sepi memek becek tante bugil uniform resource locator	hate speech
diktator jokowi jongos organisasi jagal manusia nu andal kampanye kiai tukang tipu	abusive
butuh dunia internasional yaxefxbcxf kemarin teriak antek asing asing asongxexx kopar kafir yaxefxbcxfxefxbcxfxefxbc	abusive
ingatsama temu rakyat ganti presiden	hate speech
alot sertifikat halal komponen mikro tengara sentuh babi alami dekomposisi molekular atomik cap haram najis alami proses dekomposisi molekular ramai nih	neutral
lepas bom surabaya aksi teroris susah	neutral
henti bayang menit cocot nih gue orang not easy to talk suruh bercocot menit enggak boleh gue bilang hem hem hem doang	hate speech
monyet songong uniform resource locator	abusive
kayak fist travel abu tour gelap uang jamaah umrohnnah leceh diam ajanini orangxexxa	neutral
potong tangan bajing pimpin munafik daerah munafik persa syariat cambuk orang pacar doang	abusive
warga badui selesai tradisi seba pendopo perintah kabupaten lebak temu gubernur banten wahidin halim sabtu sebabaduy	neutral
kaderkader partai demokrasi indonesia juang nasional demokrat anti islam ulama	hate speech
mbok batuk orang makan tutup congor	hate speech
goblok enggak selesai selesai nakal boleh goblok jangan uniform resource locator	hate speech
tak akan melayu hilang whatsapp yahudi beli haha	neutral
jokowi mega calon presiden mundur bikin partai	hate speech
rekrut gus nadir freemason kadung muka agama yahudi	neutral
sampaoli is sontoloyo pilih higuain icardi xfxfxax	abusive
mubazir kodrat ganti presiden	hate speech
bolot	abusive
masyarakat pribumi san	neutral
gue gak tau man orang pijak kepala but when kepala orang puas hati bodoh	abusive
posisi seks video tante ngentot cinta kamar mandi tontong lengkap uniform resource locator luxexxa	hate speech
subhanallah gubernur presiden kayak presiden walkot	neutral
calling for tenant paramabudaya telkom university selamat siang pasar budaya paramabudaya hadir yuk tarik pasar produk ribu cinta budaya banget langsung daftar daftar	neutral
akunyang suka bisunacap kali acuhndan pandang	neutral
bank asing atur usaha perintah atur usaha milik saham utang bayar untung freeport	neutral
gue daftar sanata darma yoyakarta nes katolik	neutral
agus budek dengar	abusive
compile assignment sinting lengan baju	neutral
anjir lucu banget animasi dewa	hate speech
sungguh rezim jokowi sadis kuasa soeharto puluh	hate speech
mata picek eyeliner	abusive
kampret kecoak bikin ribut becus bani cingkrang	abusive
istimewa 	neutral
tanding kroasia lawan rusia drama tegang menit skor nnbahkan dukung rusia komunis doa menang tim nya kalah adu penalti kroasia	neutral
cocok bajing	abusive
rezim anti islam semangat banget daftar calon pegawai negeri sipil maumaunya abdi negara anti islam	hate speech
rizal ramli malu cium kaki jokowi jabat menteri jokowi presiden pecat menteri	neutral
usir turun cina tahan pribumi arab usir turun	hate speech
bangsat pick maksudnyaaa oi jilat anjing	abusive
enak makan gaji buta uang rakyat modal mulut sampah ri malu	abusive
iya bangga banget pas labrak nature republic pamer geblek	abusive
iya burik wkwkg	abusive
orang munafik bahaya buusemoga allah lindung	neutral
tunggu buaya lobang	neutral
presiden publikasi asi games	neutral
anies bincang salat jumat erdogan warganet gubernur presiden	neutral
nyata resmi ketua umum front bela islam adek armando adek armando orang akademisi laku jahat kotor benci fitnah noda agama ulama	hate speech
bikin kayak minder pot pipi tumpah berengsek tirus gue sodor pipi gue biar tau definisi tembem kamus tidak ada gambar beri ide puji hati	abusive
hadeeeh sembunyi bangkai cium bau xfxfxxxfxfxx ku ah	neutral
asyik nih pesawat presiden	neutral
jurus orang gila kebut lalatajian tatar bayujurus kunyuk lempar buahdewa tidurpukulan matahariajian rogoh sukmohanya siul kapak naga api kalah dewi siluman bukit tunggulnwirosableng nsiapsableng nuser nuser uniform resource locator	neutral
mentari pagi agama kristen pagi umat nasrani lagu nasrani hadir	neutral
habis gelap terbit terang road to ganti presiden hari kartini	hate speech
bacot gaya otak timpang	abusive
aseeqqqq iya oppa oppa sipit	neutral
kasar sihnnkakean cocot ki	abusive
golong a halina kawin robi rekan frustasi golong a beli mangga campur sirup barium radium gue lupa wkwkwngolongan a intelngolongan a ceri gendut puber	neutral
cina usir zaman belanda tukang penghianat	hate speech
oh iya geblek auto nyanyi	hate speech
rakyat dukung komisi berantas korupsi republik indonesia usut tuntas anies sandianggota dpramien rais kuasa elite politik libat korupsi	hate speech
untung bantai warga ahmadiyah jokowi salah	hate speech
agama kedok tipu kali polisi hasil tangkap pasang suami istri nilai tipu jemaah dan bawa kabur uang rupiah miliar sosok	neutral
ustad pasar senin om hitung cerah jual bawang putih cina halal	neutral
bajing rampok negara	abusive
oh cinta dukung presiden nya permadani ali sera cebong kampreter cantik xfxfxxbxfxfxx	abusive
mbah saleh ketua dewan wakil rakyat budaya identik seni jakarta ketua dewan wakil rakyat bambang soesatyo bambang soesatyo perintah	neutral
bicara kayak orang berak	abusive
artikel isi ganti presiden	hate speech
aher istri iya om om indonesia lawyers club kemarin ganti presiden oh mardani iya istri ketua partai adil sejahtera presiden partai adil sejahtera istri si	neutral
nih partai demokrasi indonesia juang nasional demokrat bicara ganyang partai komunis indonesia memble	hate speech
ajar slow living organik and vegan gaya hidup urban farming life manajemen prancis bikin sadar indonesia budaya miripmirip utama budaya terima balance syukur mas	neutral
universitas titip mata rezim awas giat mahasiswaaneh rezim	neutral
bantah photo bukti komunikasi sambung pimpin	neutral
teriak anti asing asing fadli zon teman donald trump fadli zon mental munafik	abusive
mata gue sipit kayak orang korea wqwqn keluargan my voicen badan gue bilang ideal armynand i love my everything my life my btsxfxfxxcxfxfxxcxfx	neutral
wkwk rejim rakyat	neutral
bagus pharto rumah pakai bahasa indonesia bagus pondok indah bintaro jaya kota wisata dan lain lain pakai bahas asing residen desa hill dan lain lain hhhhh hancur harga bahasa	neutral
anies sandi haha ter bongkar wajah asli saracen	hate speech
haha main media sosial dungudasar kecebong	abusive
nih baca tai spam kado uniform resource locator	abusive
mundur sanggup makmur rakyat	hate speech
selamat natal xfxfxax hehedasar admin bolot xfxfxxd	abusive
innalillahi wah ini ilaihi rojiun keluarga nahdlatul ulama duka cita wafat kiai kholilurrahman ra lilur cicit syaikhona kholil bangkal moga allah rahmat ra lilur sisi aamin	neutral
aneh orang geblek habib rizieq shihab berani komentar anggap guru berani gendeng tolong deh habib rizieq dukung hina guru jugandasar fira	abusive
memek gatal ngentot pakai kontol keker	hate speech
kuat hadap bacot sumpah tidak kuat	hate speech
ungsi asing ungsi asing dodol	abusive
mending bubar bikin lembaga anti korupsi paradigma benarbenar bebas	hate speech
pakat karakteristik pribadi cermat kondisi faktual internal sbypd susilo bambang yudhoyono taipan harta limpah kayak	hate speech
al fatihah	neutral
butuh memek hubung rupiah haneul	hate speech
najis mahal mahal	hate speech
for me kucing cacat nih is the precious gift event sempurna but they r cute in their own way comel kucing xexcxcxfxfxfxb	neutral
mantap mahmud kontol gue muncrat kapok tante bo uniform resource locator	hate speech
nuser nuser kunyuk ditindakpemerintah jokowi lemahnuserxexxa	abusive
sherlock holmes idiot geraham bel bodoh detektif temu telepon orang temu jenius	hate speech
lelah amin doa lelah cacat ibadah moga dunia surga	neutral
tuan guru bajang presiden nusantara for indonesia for rakyat	neutral
istilah kopar lapor partai komunis indonesia asing asing pria noprikarena sejati negara satu republik indonesia	neutral
menteri soeharto homo	abusive
malu presiden korup era soeharto susilo bambang yudhoyono	hate speech
tunggu hoshi sipit tunggu woozi mingyu	neutral
angkara komunis mustahil mahathir pm nih tak ada	neutral
jokowi tunggu lengser konstitusi sajahehe	hate speech
tuan guru bajang dukung jokowi periodekaum bani micin kaum bumi datar kejang kejang nih	abusive
prabowo mimpi ri mustahil mimpi siang bolong mas piyu sakit mimpi nya	hate speech
halo selamat siang tinggal putar minyak produk jlkunti street minyak	neutral
ubah total anti asing asing cinta asing asing	neutral
iya harga saudara pilih orang ateis tipe orang hak lurus mata orang berbedabe	neutral
jaman susilo bambang yudhoyono korupsi besarbesaran proyek mangkrak penak mbah	hate speech
fokus kang menang pasang asyik gubernur jabar abai asyikmnang aher untuk indonesia	neutral
ahok paham pb nya bahan serang p jokowi kelompok bani togel kang surat pemberitahuan tahun remisi napi teroris koruptor narkoba kang p ahok bebas murni	hate speech
presiden kampung sambut riah tukul kampung sambut riah gede rasa sambut rakyat bangga rakyat indah budaya gede rasa ganti presiden	hate speech
komisi berantas korupsi mimpi berantas korupsi orang sangka koruptor	hate speech
guru desa sei kanan deklarasi anti hoaks pilih kepala daerah damai	neutral
nya kaya indonesia serah asing	neutral
prank level tai anjing uniform resource locator	hate speech
rohingya muslim rescued at sea off sumatra indonesia e at	neutral
bangkai mas	neutral
pasang calon baguskrn pasang calon cenderung konflik akar rumput trbukattp sadar diribhw pt susilo bambang yudhoyono brkuasajd pojok koalisi dukung jkowibrarti mata kakak	neutral
jual badan usaha milik negara migas energi beli freeport bang jual cebong cebong indonesia pintar lucu xfxfxxxfxfxxxfxfxxxfxfxx	abusive
gaji nya juta prabowo presiden juta pikir maju kayak sekolah kerja giat salah jokowi kayak ustad provokator	hate speech
adanneh karcis parkir kannengga pegangnah tai serius lunntiap mal	hate speech
larang ajar komunisme di sisi perintah buka pintu masuk nya wisatawan komunis besarbesaran negeri	hate speech
tarik gacha dantori tadikampretkandaiyaku habis	hate speech
ronaldo pardede siswa kelas sekolah dasar katolik karya yosef	neutral
cewek jago ngentot berondong cakap bikin tante nafsu cari berondong uniform resource locator	hate speech
aceh usir gubernur kalimantan manado usir anggota dewan jakarta usir arab usir cina asyik nih tren usirusiran	hate speech
lgbt musnah golong terlibatnrasuah salah guna kuasa musnah bangsa negara tahap bahaya dosa harap sibuk rang lbgt tutup mata mungkar nsamasama men	neutral
agama islam agama samawi bahasa arab arti langit agama samawi bangun dasar wahyu tuhan malaikat jibril nabi rasul tulis kitab suci kitab suci alquran	neutral
rapat koordinasi kembang bandara plt gubernur jawa tengah hadir presiden ri purbalingga	neutral
tertib presiden	neutral
cepat hebat lambat cacat stop comparing my self to other	neutral
maaf kang kopi bareng fahri lari negeri	neutral
yesus kristus suka bikin orang percaya hidup miskin derita hem berengsek tuhan	abusive
calon wakil presiden gempar bani oposan nama juragan ganti cebongkampret cerita	abusive
harap pertamina saing usaha minyak dunia negeri tahan direktur utama tanda nasib bikinteken proyek kilang minyak realisasi cepat ke depan nasehat duduk manis bikin	neutral
aku raih sebaliknyangue matre bayar dianpadahal faktanyandasar banci potong itunyannfukonserawlex uniform resource locator	abusive
nih jilboobs pintar sepong kontol yaakknhijab sange emut anunjilbab cantik coli colok memek bokep mesum viral httpxexxa	hate speech
antek asing impor cina usung partai adil sejahtera gera indonesia rayanrut partai gerakanndak munaspil ketumxfxfxx	neutral
indonesia vietnam	neutral
mampus sangkut om om	abusive
jawa gereja kristen jawa gereja kristen jawa ajar bahasa jawa campur ajar kejawen budaya lokal rugi rugi	neutral
nyali gubernur indonesia uji kembalibeliau berani lawan konglomerat hitam gubernur berani rakyat daya ganti presiden	hate speech
ganti jokowi prabowo	hate speech
kristen nusantara iring budaya agama jalan budaya lokal lestari	neutral
masya allah dungu nya makan tahi jokowi era negeri rusuh rupiah hutang ln asetxcxb bangsa jual bangun tol ambruk	abusive
aksi turun jokowi biar selamat indonesia malu calon presiden	hate speech
bentar ulang tahun unn kirim rombong topeng monyet raya	neutral
kerja seks komersial campur lepas kerudung kerja seks komersial baca twit nya fahri benci jokowi balas jokowi presiden maki orang fahri twit fahri penuh	abusive
jotef hitam berengsek nnwkwk	hate speech
dasar gila	abusive
uang negara ustad kayak sembako incumbent uang negara rezim bangsat	abusive
tradisi katolik raya ekaristi misa nuansa daerah nama misa enkulturasi imlek misa inkulturasi tionghoa	neutral
lucu kak woozi tuyul lucu tuyul xfxfxxb	neutral
masuk kerja mencret capai kemarenxfxfxxa	neutral
wkwk tag polisi republik indonesia anjing tolol banget sumpah	abusive
userxexxa	neutral
anak muda meluapluap semangat bebas paham konservatif ke ranah burhanuddin al helmy jaya presiden pas tewas ustaz abbas alias	neutral
maksud domba idiot akun xfxfxx xfxfxx	abusive
ustad bicara bahasa mbokne jancuk mata picek jamin ustad abalabal	abusive
nyata ketapang kalimantan barat masuk wilayah kerja polisi cina yanini bahaya aman nasional ri tau rezim ininnmakin rezim kuasa cina tanam pengaruh buruk disininngantipresiden	hate speech
lupa twitter instagram foto komen ih cantik cantik cantik ih anjing cantik tau ih babi cantik pokok dan terus	hate speech
grace uap lebar mata sipit sipit hem iya apaapa kak pulang kak antuk	neutral
cebong dongokkkk	abusive
alah kubu muslim orang tuhan hitung nomer takut kena serang jantung kayak	hate speech
iya cebong cina komunis cinta jamban	abusive
ganyang partai komunis indonesia waspada bahaya laten	hate speech
arti banci nya randa	hate speech
anies doa amanah istikamah jalan tugas gubernur daerah khusus ibukota jakarta	neutral
ganti presiden via uniform resource locator	neutral
ejek bacot ngentot nikah ajak ngewe	abusive
pantat ih	hate speech
beli tol otomatis tarik duit tol beli tol asing asing arti asing asing pakai kuno	neutral
gila kids jaman jigeum sungguh bahagia gue umur main taplak gunung	neutral
sandi bilangjgn bully pakai asing asing butuh negara masuk cina	neutral
masyaallah wkwk antek antek muncul wehhh lini masa ku	neutral
pergi mampus benda kinda suasana hati	hate speech
gede pipi mata sipit hem xfxfxxxfxfxxxfxfxx	neutral
usir bakar lilin aksi bineka aksi teroris cina bukti mata sipit pegang lilin	hate speech
produk gagal beli cundang pulanneh om tidak ada sedia kaos tim negara onta payah bikin tau selera pasar xfxfxx	abusive
lihat agama mayoritas tindas aniaya arti indonesia	hate speech
suka nete km	hate speech
buku lawasgt ilmu agama muhammad hatta halaman harga minat	neutral
baju nikah pamer paviliun baju melambang waris tradisi budaya kasih	neutral
presiden ri megawati soekarno putri unjung pamer arsip konferensi asia afrika kakak kakak langsung selasarabu widya graha lembaga ilmu tahu indonesia jakarta selatan megawati delegasi muda konferensi	neutral
cinta budaya lokal arti kampung cinta budaya barat arti barat lagu timur barat selatan utara lagu wali	neutral
bubar dewan wakil rakyat asli negara jalan	hate speech
orang kawal hidup nak nak bodoh nak pandai nxexxa	neutral
bacot	abusive
punuk onta tidak ada sombong sok tau nih	abusive
diam setan	abusive
kwsp sumber rm miliar	neutral
mesum warga suruh haha xfxfxxxfxfxx kocok emut kontol nya puret tegangxexxa	hate speech
cape gue kayak bego teman gue diskusi uji xexxaxexxa	hate speech
barat gereja kristen masyarakat trauma ragu agama	neutral
monyet songong uniform resource locator	abusive
gila sinar light laser rajam hidup orang cacat kulit community dukun tata endah sign indonesia raya rendah martabat hidup orang penuh kenistaaan hidup orang media	neutral
ambil referensi status fbtwitterigdllnditanyain no kontak alas lupanbangsaa tolol emangmakanya maju maju	abusive
mending nete bu joy	hate speech
habis minum kencing onta	hate speech
tuju percaya gosip ganti presiden	neutral
mata picek babang	abusive
sekolah jumat jumat foto kelas iya sekolah buku gembel foto kelas tema bebas	hate speech
nyata sudut pemerintahsungguh naif munafik andaanda hidup di mana manusia tau terima kasih balas budiitulah tolol	abusive
muslim jabat negara wajib dampak buruk aji salat	hate speech
puisi kampung bodoh ilmu dunia bodoh ilmu agama innalillahi	abusive
dunia muslim bantai umat	hate speech
he sinting uniform resource locator	abusive
ku muka pas umur literally kentang mulus bersih cacat surat pemberitahuan tahun bilang cant relate skincare simpel fw banget	neutral
sipit sipit bantat kayak seungmin	abusive
gue dengar bocah khayal mimpi basah komentar ulah anak orang kayak ayo bocah presiden hina	hate speech
kang fakta inipartai dukung nista agama benci rakyattermasuk rakyat jabar uniform resource locator	hate speech
tertawa anjing wkwk serius gue pikir maki salah taeyong mulu canda doang	hate speech
prestasi ahok mafia koruptor nista agama hasil tenggelam jakarta congor cebong	abusive
budaya lepas kodok ikan burung budaya cina kuno jujur rakyat indonesia ganti presiden	hate speech
gubernur daerah khusus ibukota jakarta anies baswedan temu presiden turki resep tayib erdogan tunai salat jumat mesjid sultan ayub istanbul turki jumat	neutral
cebong main kolam pakmakanya tauudah tanggepinntar cebong nongol dasar kolam butek	abusive
monyet komunis tolol	abusive
lupa malam jumat habis pencar tuyul	neutral
maafdukunnya sibuk bakar menyan bani kampret	abusive
ayo lengser joko	hate speech
suka si cepat ekspres sms notifikasipemberitahuan noresi lacak paketbarang kirim barangpaket kirim cepat aman cacat si cepat kualitas	neutral
cuap hebat salah arti promosi susilo bambang yudhoyono sampah will see	hate speech
kucing rumah kakak xfxfxx kerja makan tidur main tai pipisnkek rang kayak wkwk	neutral
neo komunis antek cina sebentar musnah negeri	hate speech
makase fren fren ku tiba tiba nya gue duduk tai kucing kunci motor tiba tiba tilap xfxfxx luarbinasaxfxfxdxd	neutral
orang orang budek tuli pekak tolol	abusive
sembako gembargembor nama presiden utang diam diam nama rakyat ganti presiden presidenbaru gantipresidenbaru	hate speech
lihat lokasi muhammad bantai yahudi lukman	hate speech
gubernur presiden	neutral
klik	neutral
ganti presiden harap cek sehat benci deh hidup buruk jumpa di kelompok terbang ttapjokowi ttapjokowi t	neutral
astagfirullah ya allah hamba setan kutuk	neutral
budek	abusive
benarbenar diktaktor otoriter presiden	hate speech
mampus a kayak gue wkwk	abusive
nete abang ggg	hate speech
lurus depresi suicidenteman tuhannnbodo gue capexexxa	hate speech
menteri sontoloyo	abusive
salah orang baca ayat dalamnshalat tiganonta hamil gemuk besarxexxd muslim	neutral
ayo zul kritik 	neutral
kurikulum cinta indonesia hapus ganti kurikulum cinta cina	hate speech
hehe dungu otak km susah km anak ingus tumbuh erti nete dasar kadal kebun	abusive
sadar bom takjil malang facepalm	neutral
gue erti pola pikir orang tua suruh anak teman autis benerbener manusia jahat banget pintar	neutral
turun partai komunis indonesia marah	neutral
cacat mbappe	hate speech
presiden gelar rapat kabinet batas agenda bahas cepat laksana usaha i	neutral
kafir musuh munafik bunuh	abusive
rejim muncul istilah mesjid radikal di belakang syiah komunis liberal	neutral
selamat siang ngentot yuk jumat ngentot memek memek uniform resource locator	hate speech
polisi daerah jawa tengah aman pilih kepala daerah	neutral
syarat calon wakil presiden jokowi aju ppp salah jaga narasi bangsa indonesia indonesia pimpin gabung narasi nasionalisagamis agamisnasionalis romahurmuziy	neutral
kom menteri hukum dan hak asasi manusia kena md hak imunitas debat undang undang pilih kepala daerah ketok palu presiden atur perintah ganti undang undang md presiden atur perintah ganti undang undang tanda tangan	neutral
panglima tentara nasional indonesia pemuda pimpin bangsa	neutral
sitip	neutral
dewan wakil rakyat butuh dukung kayak nya nih hak nyata lengser jokowi daulat tangan rakyat serah rakyat	hate speech
gan kisah bunga hangat course gue haha gue pikir natural killer detail gera member gue tahap gila tak ada tahap natural killer tepi kain orang but im sweet stalker cantik and pintar	neutral
selingkuh risihnsepandai simpan bangkai cium juganwaktulah bukti	neutral
memek eh mewek xfxfxxxfxfxxxfxfxx	hate speech
mampus	abusive
jokowi antek zionis komunis paranoid islam uniform resource locator	hate speech
gawat ketimbang perintah kecele berkalikali kerja usaha asingnfreeport	neutral
memek lonte sodok kontol gede	hate speech
presiden harap skema kerja laku pembangunanpembangunan	neutral
bukbernnekspetasi gue flasback bahas ngegoblokin laku pas sekolah biar have funnnrealitanya bahas kerja sombong anggap kerja kontol bangsat xfxfxx nndasar aditfajarilmah	abusive
udik gay	abusive
wkwk bangkai ketuk jendela	hate speech
dakwa nista agama alias ahok babi jamban morfin uang rakyat jakarta	abusive
suka iri orangorang rahasia kulit mulus air wudhu kristen	neutral
orang indonesia jabat tingggi negara satu republik indonesia salam bahasa orang arab bahasa indonesia rendah	hate speech
pakai jurus tenaga kerja asing kaliyg lokal habis pecat pelan	hate speech
heran setan iblis kabur takut dengar azan makhluk allah anteng sxexxa	hate speech
ekor monyet kebun binatang tianjin cina viral milik wajah manusia monyet usia jenis capuchin amerika uniform resource locator	neutral
dukung aye diam kagum duet jokowi puan capresampcawapres sumpah ganti presiden	hate speech
pb wibowo gay	abusive
ya kali bolot	hate speech
ah akhir pekan tai	hate speech
teman budak antek	hate speech
nah loh warganet nilai jonru rugi rakyat jokowi uniform resource locator	hate speech
islam nusantara produk jil pasar gencar antekxcxb jilnnsementara jil anti arab pro asengnnkata almarhum kh hasyim muzadi jil kafir xcxbd kafirnnjadi umat islam	abusive
sayang gendut ulang tahun gila tua umur asyik cepat ketemu salihah harapanmuxfxfxx moga meninggalkanxexxbaxefxbxf	neutral
jokowi tuduh partai komunis indonesia prabowo tuduh otoriter halo mas agus harimurti yudhoyono senyum senyum kumpul kuat politik haha	hate speech
bunda pro banget goyang kontol suaminyaprivate bunxfxfxxg bosan lihat video inixfxfxxd kasih biar vera lihat trusxfxfxxdnnhttxexxa	hate speech
abang bahasa asing yanbasa asingga bisanlha iya no iya nonitu basa inggris dek basa asing xfxfxx	neutral
era susilo bambang yudhoyono alat libas lawan komplot	hate speech
kang lengser jokowi kerja nya pikir infrastruktur pikir rakyat nyaman ekonomi stabil	hate speech
berengsek banget kirim foto setan	abusive
xfxfxxxfxfxx andre onta mate hajar	abusive
enak nih entot kontol uniform resource locator	hate speech
weh kunyuk xfxfxx	hate speech
gila nih panas nutrisari jeruk amerika idiot keringetan	hate speech
tg rupiah nitrogliserin sori orang orang sadar etik banci naksirdicemburuin hdh	hate speech
jablay cari perhati tulang cuihin ah sudah	abusive
ustaz subki albughury si sosi dukung pilih kepala daerah damai kabupaten sinjai hoaks benci isu sarakalau	neutral
ayo agama mu kristen protestan ateis buddha hindu malu agama	hate speech
basah memek entot	hate speech
cebong bani bumi datar	abusive
gue culun orang bekal mimpi minat ketrampilan	neutral
cewek nih tolol deh gara cinta rela hormat	hate speech
darurat dunia adil indonesia adil negeri ajang benci sara dakwa iman hakim iman ringan hukum beda agama hukum berat berat kecuali sogok pakai duit adil indonesia	abusive
i added a video to a playlist	neutral
cebong ahli bully ahli bully gerombol kampret panik temu sosok pas ganti jokowinitu arti jokowi wajib periode	abusive
memek nikmat ku suka	hate speech
kasihan terbatabata bicara lupa bawa teks mmperhatikannya hormat sukses anies 	neutral
wagirin arman apresiasi usul pilih kepala daerah pilih dewan wakil rakyat daerah	neutral
berengsek gue tobatntiba video bokep munculnterkutuk boy nge in	abusive
he su asusehat	abusive
wkwk untung gue goblok alias pintar orok	neutral
partai tolol indonesia pimpin kafir catet	abusive
dungu dukung prabowo cong serang hadehhh dasar banci	abusive
prabowo musuh partai komunis indonesia antekanteknya uniform resource locator	hate speech
tidak ada nya banding ndnnd talenta bgtnlu panjat sosial banget najis	abusive
ganyang partai komunis indonesia hapus lambang partai komunis indonesia film intimidasi komunis antek partai komunis indonesia hantu	hate speech
kampret nih jimmyloe duit tiru ulama ulama goblok goblok bin bahlul lebih baik copot atribut palsu ganti seragam cebongloe mati sengsara azab allah amin lihat	abusive
gue heran warga daerah khusus ibukota pilih kepala daerah ribut mayat gubernur ribut mayat salah allah takdir tolol isi ulang	abusive
mang kartu tanda duduk tulis cebong mas butuh perhati kasih sayang	neutral
duga sedia kerja seks komersial warung kopi kabupaten tangerang ditutupxcxapolisi uniform resource locator uniform resource locator	neutral
harap maklum isu toku idiot xfxfxxd	hate speech
jalan kali presiden damping kepala staf presiden koordinator staf khusus presiden teten masduki staf khusus presiden diaz hendro priyono komandan pasu aman presiden mayor jenderal tentara nasional indonesia mar suhartono jokowi kunjung kerja	neutral
eyyy kepala ngewe	hate speech
alam urus surat administrasi nikah pasang beda agama kristen katolik	neutral
setan nama cinta	hate speech
coba ahok bicara bani kampret murkanusernusernusernusernalumninkampretnmonyet	abusive
malas gerak mantap betul banget anjir bintang tamu naif ari lasso padi jaz ran four twenty hivi danilla xfxfxxa	hate speech
warga badui selesai tradisi seba pendopo perintah kabupaten lebak temu gubernur banten wahidin halim sabtu sebabaduy generasi pesona indonesia	neutral
dasar goblok tololnkri pimpin manusia turun ontaharus cari pimpin warga negara indonesia asli pintar berbobotbukan turun onta otak isis	abusive
guru sekolah dasar desa plumbon porong deklarasi anti hoaks benci isu sarah dukung pilih kepala daerah damai	neutral
sumpah anjir kesal banget gue ya allah	hate speech
presiden sowan kantor majelis ulama indonesia jawa barat presiden ulama insya allah indonesia berkah gera indonesia syukur	neutral
sombong situ kampret cebong rendah hati rajin mengajixfxfxxdxfxfxxdxfxfxxd	abusive
kegodanpengen bantu nnnbantuin pegang ujung kaosmunnutupin titit tai	hate speech
dasar bini suruh beli santan dok lepak kedai mamakbrengsek xexx haiz amin mandor nih uniform resource locator	abusive
suara orok kayak kambing bandot coba pakai gergaji mesin malam suara masjid bilang gue budek eh pas kamar nyata haha	hate speech
bangsa cundang cukong antek asing	abusive
borang televisi mbah uti yoyakarta	neutral
perut buncit tidurcebong erti	abusive
contoh sungkan laku hitung ambil sihnnxexxcseperti chiyachanxexxaxexxd diamdiam tangan remet bokong helai pasi	hate speech
djarot gubernur sisa jabat periode	neutral
ah asa bukti nya muslim rohingya usir myanmar perkosa gadis buddha tanda nya bejat	abusive
proyek tambang emas perak asai asing	neutral
celeng celeng	abusive
bunuh karakter mayor jenderal kivlan zein rezim antek komunis wakil foto di atas	hate speech
bilang kunyuk omong suruh cari kerja calo politik agama tameng nte lihat karma	abusive
tuduh syiah komunis yahudi antek cina tolong konsisten warganet misionaris	hate speech
henti reklamasi tutup alexis janji lepas saham minum keras aniessandi kampanye p	neutral
iri tolol	abusive
biar gatot mundur pilih presiden lawan jokowi	hate speech
